city_x	station_id	request_date	answer_date	bike_available	name	address	banking	bonus	bike_stands	available_bike_stands	available_bikes	status	last_update	city_y	id	company	latitude	longitude	altitude	id_pollution	dist_bike_pollution
amiens	19	2022-06-02T17:55:04	2022-06-02T20:01	7	19 - LES TROIS ROIS	Rue Jacques Preiss angle rue des Rabbins	False	False	14	7.0	7.0	OPEN	1650455212000.0	mulhouse	19	JCDeceaux	47.74409332327696	7.333486550613367	242.0	FR16069	1.16521645552374
amiens	19	2022-06-02T17:55:04	2022-06-02T20:01	7	00019 - COMMANDERIE - CHALNOT	Angle rue Pierre CHALNOT et rue de la Commanderie	False	False	18	7.0	11.0	OPEN	1650455234000.0	nancy	19	JCDeceaux	48.6869197241039	6.17234789239391	214.0	FR30016	0.1182284788133764
amiens	19	2022-06-02T17:55:04	2022-06-02T20:01	7	019-SAINT SIMILIEN	1, place Saint Similien	False	False	15	11.0	4.0	OPEN	1650455724000.0	nantes	19	JCDeceaux	47.21985446733	-1.55892089047478	28.0	FR23140	1.845977657417981
amiens	19	2022-06-02T17:55:04	2022-06-02T20:01	7	19 - JARDIN DES PLANTES	Avenue des Martyrs de la Résistance angle rue de la mare au parc	True	False	15	6.0	9.0	OPEN	1650455404000.0	rouen	19	JCDeceaux	49.42174920022087	1.079707617664568	9.0	FR25054	1.669826877334548
amiens	19	2022-06-02T17:55:04	2022-06-02T20:01	7	00019 - CARNOT - SEPT TROUBADOURS	1 RUE DES 7 TROUBADOURS	True	False	24	1.0	23.0	OPEN	1650455326000.0	toulouse	19	JCDeceaux	43.605575920072	1.44907202261787	151.0	FR12008	0.94852831778671
amiens	19	2022-06-02T17:55:04	2022-06-02T20:01	7	019 Louis Blanc				16					montpellier	19	En regie	43.614642	3.877648	29.0	FR08004	1.10507043950912
amiens	12	2022-06-02T17:52:05	2022-06-02T20:01	11	12- AMIENS 2	Bd Alsace Lorraine	True	False	18	5.0	13.0	OPEN	1650455448000.0	amiens	12	JCDeceaux	49.89223828665915	2.30769408025555	36.0	FR18053	1.09612055822764
amiens	12	2022-06-02T17:52:05	2022-06-02T20:01	11	12 - GRANVELLE (CB)	Place Granvelle	True	False	15	11.0	4.0	OPEN	1650455548000.0	besancon	12	JCDeceaux	47.235437	6.025724	252.0	FR82001	0.2408120861058201
amiens	12	2022-06-02T17:52:05	2022-06-02T20:01	11	12 - STALINGRAD	Rue de Stalingrad angle rue Savator	False	False	15	12.0	3.0	OPEN	1650455133000.0	mulhouse	12	JCDeceaux	47.74929728207385	7.346391524337651	240.0	FR16057	0.907889354968722
amiens	12	2022-06-02T17:52:05	2022-06-02T20:01	11	00012 - ST SEBASTIEN - ST THIEBAUT (CB)	Angle rue Saint-Thiebaut et rue du Grand Rabbin HAGUENAUER	True	False	22	17.0	5.0	OPEN	1650455694000.0	nancy	12	JCDeceaux	48.6886141256403	6.17950010441818	215.0	FR30024	0.0388509217088345
amiens	12	2022-06-02T17:52:05	2022-06-02T20:01	11	012-DELORME	1, boulevard Gabriel Guist'Hau - Place Delorme	False	False	20	9.0	11.0	OPEN	1650455634000.0	nantes	12	JCDeceaux	47.2151581886857	-1.56390067346586	35.0	FR23251	1.23069714510256
amiens	12	2022-06-02T17:52:05	2022-06-02T20:01	11	12- PLACE DES COTONNIERS	PLACE DES COTONNIERS	True	False	20	14.0	6.0	OPEN	1650455368000.0	rouen	12	JCDeceaux	49.43087671678897	1.081412105910482	14.0	FR25500	1.0582782585164028
amiens	12	2022-06-02T17:52:05	2022-06-02T20:01	11	00012 - PARGAMINIERES	66 RUE PARGAMINIERES	True	False	11	8.0	3.0	OPEN	1650455232000.0	toulouse	12	JCDeceaux	43.60459	1.44002	150.0	FR12009	0.0266424574646319
amiens	12	2022-06-02T17:52:05	2022-06-02T20:01	11	012 Boutonnet				12					montpellier	12	En regie	43.622629	3.868375	42.0	FR08003	1.2778728844316534
amiens	20	2022-06-02T18:01:36	2022-06-02T20:01	11	20- BRANLY	Bd Maignan Larivière	True	False	20	5.0	15.0	OPEN	1650455341000.0	amiens	20	JCDeceaux	49.89001551426808	2.291227264216073	35.0	FR18079	1.6827007604676134
amiens	20	2022-06-02T18:01:36	2022-06-02T20:01	11	20 - REVOLUTION	Place de la Révolution rue Luc Breton	False	False	15	9.0	6.0	OPEN	1650455369000.0	besancon	20	JCDeceaux	47.239529	6.023377	252.0	FR82001	0.3959863000518653
amiens	20	2022-06-02T18:01:36	2022-06-02T20:01	11	20 - FILATURE	Allee Nathan Katz Parvis de la Filature	False	False	12	7.0	5.0	OPEN	1650455409000.0	mulhouse	20	JCDeceaux	47.75353391521743	7.348462912266421	242.0	FR16057	0.445984411473736
amiens	20	2022-06-02T18:01:36	2022-06-02T20:01	11	00020 - PLACE DES VOSGES	Angle avenue du Général Leclerc et rue du Maréchal De Lattre de Tassigny	False	False	15	10.0	5.0	OPEN	1650455654000.0	nancy	20	JCDeceaux	48.684781	6.187631	209.0	FR30016	0.1201627983139086
amiens	20	2022-06-02T18:01:36	2022-06-02T20:01	11	020-BOUFFAY	7, allée du Port Maillard - Cours Franklin Roosevelt	False	False	15	9.0	6.0	OPEN	1650455346000.0	nantes	20	JCDeceaux	47.214301	-1.552782	12.0	FR23140	1.1050739197593027
amiens	20	2022-06-02T18:01:36	2022-06-02T20:01	11	20 - AUBERGE DE JEUNESSE	ROUTE DE DARNETAL	True	False	15	7.0	8.0	OPEN	1650455410000.0	rouen	20	JCDeceaux	49.441452231089485	1.120087272683398	12.0	FR25053	1.6846823977169965
amiens	20	2022-06-02T18:01:36	2022-06-02T20:01	11	00020 - CARNOT - TROIS JOURNEES	69 BD LAZARE CARNOT	True	False	27	20.0	7.0	OPEN	1650455414000.0	toulouse	20	JCDeceaux	43.6047176042044	1.44962961992086	151.0	FR12008	0.9357415440086893
amiens	20	2022-06-02T18:01:36	2022-06-02T20:01	11	020 Gambetta				8					montpellier	20	En regie	43.607106	3.870693	35.0	FR08004	0.4648504888868773
amiens	22	2022-06-02T17:55:15	2022-06-02T20:01	9	22- QUATRE CHENES	Avenue du Général Foy	True	False	20	10.0	10.0	OPEN	1650455682000.0	amiens	22	JCDeceaux	49.890242	2.282163	40.0	FR18079	1.4474218842708162
amiens	22	2022-06-02T17:55:15	2022-06-02T20:01	9	22 - LIBERTE	Place de la Liberté	False	True	12	4.0	8.0	OPEN	1650455217000.0	besancon	22	JCDeceaux	47.247455	6.028569	263.0	FR82514	1.3546866466833438
amiens	22	2022-06-02T17:55:15	2022-06-02T20:01	9	22 - ST SAUVEUR	Rue de Zillisheim angle Rue St Sauveur	False	False	11	7.0	4.0	OPEN	1650455625000.0	mulhouse	22	JCDeceaux	47.742397	7.331582	240.0	FR16069	1.0943940579747842
amiens	22	2022-06-02T17:55:15	2022-06-02T20:01	9	00022 - HOPITAL ST JULIEN	Angle rue Molitor et rue Foller	False	False	16	5.0	11.0	OPEN	1650455320000.0	nancy	22	JCDeceaux	48.6858574026886	6.19290171469907	199.0	FR30016	0.0174554051358619
amiens	22	2022-06-02T17:55:15	2022-06-02T20:01	9	022-MOQUECHIEN	8, rue Moquechien - 17, allée des Tanneurs	False	False	20	10.0	10.0	OPEN	1650455699000.0	nantes	22	JCDeceaux	47.220392126692	-1.55553104193626	12.0	FR23140	1.805215152329391
amiens	22	2022-06-02T17:55:15	2022-06-02T20:01	9	22 - CATHEDRALE	Rue des Carmes angle rue du Gros Horloge	True	False	20	8.0	12.0	OPEN	1650455733000.0	rouen	22	JCDeceaux	49.440904	1.09396	24.0	FR25036	0.1618618778620168
amiens	22	2022-06-02T17:55:15	2022-06-02T20:01	9	00022 - CARNOT - PLACE ROLAND	24 BD LAZARE CARNOT	True	False	20	13.0	7.0	OPEN	1650455514000.0	toulouse	22	JCDeceaux	43.6022199081578	1.45195665819857	153.0	FR12008	1.0431767330564643
amiens	22	2022-06-02T17:55:15	2022-06-02T20:01	9	022 Clemenceau				12					montpellier	22	En regie	43.603539	3.872394	38.0	FR08004	0.2896422397992927
amiens	23	2022-06-02T17:51:38	2022-06-02T20:01	10	23- ST ROCH	Foch	True	False	20	10.0	10.0	OPEN	1650455471000.0	amiens	23	JCDeceaux	49.893442525890926	2.284525283004338	31.0	FR18079	1.814720449957864
amiens	23	2022-06-02T17:51:38	2022-06-02T20:01	10	23 - RIVOTTE	Rue Charles NODIER Sortie du tunnel, direction Morne	False	False	12	7.0	5.0	OPEN	1650455477000.0	besancon	23	JCDeceaux	47.232189	6.034991	264.0	FR82002	0.6802070641423892
amiens	23	2022-06-02T17:51:38	2022-06-02T20:01	10	23 - HASENRAIN	Avenue d'Altkirch entrée hopital	False	False	15	9.0	6.0	OPEN	1650455555000.0	mulhouse	23	JCDeceaux	47.736019	7.332088	244.0	FR16069	1.6197329575393031
amiens	23	2022-06-02T17:51:38	2022-06-02T20:01	10	00023 - PROMENADE DES CANAUX	Promenade des Canaux	False	False	16	11.0	5.0	OPEN	1650455620000.0	nancy	23	JCDeceaux	48.6927939742599	6.19628435757015	192.0	FR30031	0.0344415023482026
amiens	23	2022-06-02T17:51:38	2022-06-02T20:01	10	023-BUAT	118, rue de Coulmiers	False	False	11	5.0	5.0	OPEN	1650455200000.0	nantes	23	JCDeceaux	47.2271454682246	-1.5424047412504	28.0	FR23188	0.748660380215689
amiens	23	2022-06-02T17:51:38	2022-06-02T20:01	10	00023 - COMBATTANTS	6 BD LAZARE CARNOT	True	False	26	7.0	19.0	OPEN	1650455739000.0	toulouse	23	JCDeceaux	43.60128593726337	1.452057713684133	156.0	FR12008	1.033472852769835
amiens	23	2022-06-02T17:51:38	2022-06-02T20:01	10	023 Les Arceaux				16					montpellier	23	En regie	43.611991	3.867157	41.0	FR08003	0.1205291408770237
amiens	11	2022-06-02T18:01:24	2022-06-02T20:01	9	11- PORT D' AMONT	Bd Du Port D' Amont	True	False	20	14.0	6.0	OPEN	1650455705000.0	amiens	11	JCDeceaux	49.89557785209512	2.306191079777315	32.0	FR18053	0.6968600284957767
amiens	11	2022-06-02T18:01:24	2022-06-02T20:01	9	11 - JEAN CORNET	Place Jean Cornet	False	False	10	5.0	5.0	OPEN	1650455378000.0	besancon	11	JCDeceaux	47.236363	6.028817	252.0	FR82002	0.1774254166076734
amiens	11	2022-06-02T18:01:24	2022-06-02T20:01	9	11 - PLACE DU PRINTEMPS	Rue du Printemps angle Rue Courte	False	False	13	8.0	5.0	OPEN	1650455136000.0	mulhouse	11	JCDeceaux	47.750127	7.348552	237.0	FR16057	0.8198841241878551
amiens	11	2022-06-02T18:01:24	2022-06-02T20:01	9	00011 - MAZAGRAN - FOCH (CB)	Boulevard Foch	True	False	28	8.0	20.0	OPEN	1650455318000.0	nancy	11	JCDeceaux	48.6894760345252	6.17650546239553	210.0	FR30024	0.125141253209242
amiens	11	2022-06-02T18:01:24	2022-06-02T20:01	9	011-CALVAIRE	8, rue du Calvaire - Place des Volontaires de la Défense Passive	False	False	15	7.0	8.0	OPEN	1650455168000.0	nantes	11	JCDeceaux	47.2155789424271	-1.56067528370012	30.0	FR23251	1.353136114063876
amiens	11	2022-06-02T18:01:24	2022-06-02T20:01	9	11- CLEMENCEAU JOFFRE	COURS CLEMENCEAU	True	False	20	6.0	14.0	OPEN	1650455148000.0	rouen	11	JCDeceaux	49.43464613956876	1.087959490140167	8.0	FR25500	0.5171459232796521
amiens	11	2022-06-02T18:01:24	2022-06-02T20:01	9	00011 - PLACE DE LA DAURADE	2 PL DE LA DAURADE	True	False	23	15.0	7.0	OPEN	1650455375000.0	toulouse	11	JCDeceaux	43.60215	1.44026	150.0	FR12009	0.2665947885711221
amiens	11	2022-06-02T18:01:24	2022-06-02T20:01	9	011 Plan Cabanes				12					montpellier	11	En regie	43.608491	3.868389	43.0	FR08003	0.3820823426651574
amiens	1	2022-06-02T17:59:44	2022-06-02T20:01	13	01 - SAINT PIERRE	Rue Eloi Morel angle bd baraban	True	False	20	11.0	9.0	OPEN	1650455592000.0	amiens	1	JCDeceaux	49.901646	2.303244	27.0	FR18053	0.1405294698494096
amiens	1	2022-06-02T17:59:44	2022-06-02T20:01	13	01 - GARE VIOTTE (CB)	Parc des Glacis - Entrée Avenue de la Paix	True	True	30	8.0	22.0	OPEN	1650455524000.0	besancon	1	JCDeceaux	47.24656	6.022551	279.0	FR82514	0.7859822910382851
amiens	1	2022-06-02T17:59:44	2022-06-02T20:01	13	01 - LATTRE DE TASSIGNY	AVENUE DU MARECHAL DE LATTRE DE TASSIGNY	True	False	26	22.0	3.0	OPEN	1650455533000.0	creteil	1	JCDeceaux	48.7988350967829	2.45387633773323	45.0	FR04008	1.4303380642432253
amiens	1	2022-06-02T17:59:44	2022-06-02T20:01	13	00001 - BORNE SOLAIRE	Borne solaire n°1	False	False	3	0.0	0.0	CLOSED	1650455408000.0	lyon	1	JCDeceaux	45.767925469624	4.98118278984208	189.0	FR20046	1.835365012963888
amiens	1	2022-06-02T17:59:44	2022-06-02T20:01	13	01 - PARVIS DE LA GARE	Avenue du Général Leclerc	True	False	40	22.0	18.0	OPEN	1650455407000.0	mulhouse	1	JCDeceaux	47.742424	7.342152	245.0	FR16057	1.7310937331206144
amiens	1	2022-06-02T17:59:44	2022-06-02T20:01	13	00001 - DOMINICAINS - FOURRIER (CB)	Angle rue Pierre FOURRIER et rue des Dominicains	True	False	28	23.0	5.0	OPEN	1650455687000.0	nancy	1	JCDeceaux	48.6924654452072	6.18340055389445	205.0	FR30031	0.0705867397330718
amiens	1	2022-06-02T17:59:44	2022-06-02T20:01	13	001-PRÉFECTURE	Place du Port Communeau	True	False	33	21.0	12.0	OPEN	1650455191000.0	nantes	1	JCDeceaux	47.2198398196124	-1.55489134108209	12.0	FR23140	1.734316726127903
amiens	1	2022-06-02T17:59:44	2022-06-02T20:01	13	01 - THEATRE DES ARTS	DEVANT N°7 BIS RUE JEANNE D'ARC	True	False	25	13.0	12.0	OPEN	1650455677000.0	rouen	1	JCDeceaux	49.4395241490918	1.08880494987062	9.0	FR25500	0.0655410857854529
amiens	1	2022-06-02T17:59:44	2022-06-02T20:01	13	00001 - POIDS DE L'HUILE	12 RUE DU POIDS DE L'HUILE	True	False	19	10.0	9.0	OPEN	1650455655000.0	toulouse	1	JCDeceaux	43.604134687021045	1.445420780739279	158.0	FR12008	0.573083926882725
amiens	1	2022-06-02T17:59:44	2022-06-02T20:01	13	001 Rue Jules Ferry - Gare Saint-Roch				12					montpellier	1	En regie	43.605366	3.881346	35.0	FR08004	0.6934524069453935
amiens	13	2022-06-02T17:52:33	2022-06-02T20:01	6	13- GARE JULES BARNI	Rue Jules Barni	True	False	18	11.0	7.0	OPEN	1650455526000.0	amiens	13	JCDeceaux	49.889774	2.3091	32.0	FR18053	1.4018023036966982
amiens	13	2022-06-02T17:52:33	2022-06-02T20:01	6	13 - VICTOR HUGO	Place Victor Hugo (au niveau de la porte Noire, entrée de la Citadelle)	False	False	14	5.0	9.0	OPEN	1650455553000.0	besancon	13	JCDeceaux	47.234749	6.029566	260.0	FR82002	0.0202054236048567
amiens	13	2022-06-02T17:52:33	2022-06-02T20:01	6	13 - MARCHE	Rue du Président Roosevelt angle rue Franklin	False	False	13	6.0	7.0	OPEN	1650455628000.0	mulhouse	13	JCDeceaux	47.750923	7.329854	237.0	FR16069	0.8452946152180136
amiens	13	2022-06-02T17:52:33	2022-06-02T20:01	6	00013 - SAINT NICOLAS - CHARLES III	71 rue Saint-Nicolas	False	False	16	8.0	8.0	OPEN	1650455569000.0	nancy	13	JCDeceaux	48.688015	6.187451	201.0	FR30034	0.0173614388568017
amiens	13	2022-06-02T17:52:33	2022-06-02T20:01	6	013-BRETAGNE SUD	3, rue Pierre Chereau	False	False	20	10.0	10.0	OPEN	1650455504000.0	nantes	13	JCDeceaux	47.216787949913	-1.55916106661899	24.0	FR23251	1.5403656970102402
amiens	13	2022-06-02T17:52:33	2022-06-02T20:01	6	13- SAINT SEVER	PLACE SAINT SEVER	True	False	20	13.0	7.0	OPEN	1650455373000.0	rouen	13	JCDeceaux	49.430880514851474	1.086095305349564	10.0	FR25500	0.9464048656202554
amiens	13	2022-06-02T17:52:33	2022-06-02T20:01	6	00013 - LOIS - ESQUILE	1 RUE DE L ESQUILE	True	False	15	13.0	2.0	OPEN	1650455694000.0	toulouse	13	JCDeceaux	43.6062131819025	1.44133107759038	150.0	FR12009	0.2483805516645593
amiens	13	2022-06-02T17:52:33	2022-06-02T20:01	6	013 Emile Combes				8					montpellier	13	En regie	43.616742	3.87998	29.0	FR08004	1.4068704845457285
amiens	7	2022-06-02T17:54:28	2022-06-02T20:01	9	07- COLLEGE SAINT-MARTIN	68 rue Delpech à proximité du Collège St Martin	True	False	15	7.0	8.0	OPEN	1650453091000.0	amiens	7	JCDeceaux	49.8842726	2.294836	59.0	FR18079	1.4928187942557285
amiens	7	2022-06-02T17:54:28	2022-06-02T20:01	9	07 - GARE MOUILLERE	Parvis de la Gare	False	False	18	10.0	8.0	OPEN	1650455703000.0	besancon	7	JCDeceaux	47.240166	6.033729	256.0	FR82002	0.7500980546543542
amiens	7	2022-06-02T17:54:28	2022-06-02T20:01	9	07- AVENUE DU DOCTEUR PAUL CASALIS	Avenue du docteur Paul Casalis	True	False	20	16.0	3.0	OPEN	1650455464000.0	creteil	7	JCDeceaux	48.78021352952279	2.469692230994849	59.0	FR04034	0.9972336359610332
amiens	7	2022-06-02T17:54:28	2022-06-02T20:01	9	07 - MAIRIE	Av du Président Kennedy angle rue Pierre et Marie Curie devant Credit Mutuel	False	False	15	8.0	7.0	OPEN	1650455337000.0	mulhouse	7	JCDeceaux	47.74941110084169	7.335779025655298	241.0	FR16069	1.3134164294477404
amiens	7	2022-06-02T17:54:28	2022-06-02T20:01	9	00007 - PLACE ST EPVRE  (CB)	Place du Colonel Fabien	True	False	20	13.0	7.0	OPEN	1650455144000.0	nancy	7	JCDeceaux	48.6952351	6.1798109	207.0	FR30032	0.0622172560816021
amiens	7	2022-06-02T17:54:28	2022-06-02T20:01	9	007-BARILLERIE	2, allée Penthièvre	True	False	30	18.0	12.0	OPEN	1650455739000.0	nantes	7	JCDeceaux	47.2153313580104	-1.55612612597517	14.0	FR23140	1.2702636781104684
amiens	7	2022-06-02T17:54:28	2022-06-02T20:01	9	07- CHU - BOULEVARD GAMBETTA	RUE D' AMIENS	True	False	20	7.0	13.0	OPEN	1650455438000.0	rouen	7	JCDeceaux	49.43885379551624	1.107488426850231	9.0	FR25053	0.6929799598037727
amiens	7	2022-06-02T17:54:28	2022-06-02T20:01	9	00007 - PLACE VICTOR HUGO	6 RUE DU REMPART VILLENEUVE	True	False	25	14.0	11.0	OPEN	1650455255000.0	toulouse	7	JCDeceaux	43.605852162177925	1.446593812218414	155.0	FR12009	0.7198424816865114
amiens	7	2022-06-02T17:54:28	2022-06-02T20:01	9	007 Foch				8					montpellier	7	En regie	43.610989	3.873345	61.0	FR08004	0.6679524539275763
amiens	21	2022-06-02T17:57:45	2022-06-02T20:01	7	21- MAISON DE LA CULTURE	Place Léon Gontier	True	False	20	11.0	9.0	OPEN	1650455134000.0	amiens	21	JCDeceaux	49.89392165574068	2.292724729098195	32.0	FR18053	1.5022808728638573
amiens	21	2022-06-02T17:57:45	2022-06-02T20:01	7	21 - DEPORTES	Avenue Fontaine Argent angle Bld Diderot	True	False	12	5.0	7.0	OPEN	1650455262000.0	besancon	21	JCDeceaux	47.247787	6.036415	256.0	FR82002	1.62360423514217
amiens	21	2022-06-02T17:57:45	2022-06-02T20:01	7	21 - FONDERIE	Rue de la Locomotive angle Rue des Monteurs	True	False	27	20.0	7.0	OPEN	1650455176000.0	mulhouse	21	JCDeceaux	47.73966	7.332354	240.0	FR16069	1.3353552969600837
amiens	21	2022-06-02T17:57:45	2022-06-02T20:01	7	00021 - HOPITAL CENTRAL (CB)	45 avenue du Maréchal de Lattre de Tassigny	True	False	20	9.0	11.0	OPEN	1650455191000.0	nancy	21	JCDeceaux	48.6833502130976	6.19029660801914	206.0	FR30016	0.2789623719530412
amiens	21	2022-06-02T17:57:45	2022-06-02T20:01	7	021-TALENSAC SUD	6, rue Talensac	False	False	16	7.0	9.0	OPEN	1650455594000.0	nantes	21	JCDeceaux	47.2211433291291	-1.55647633932779	19.0	FR23140	1.906513421292247
amiens	21	2022-06-02T17:57:45	2022-06-02T20:01	7	21 - SIMONE DE BEAUVOIR	RUE DE LESSARD ANGLE AVENUE DE GRAMMOND	True	False	16	13.0	3.0	OPEN	1650455551000.0	rouen	21	JCDeceaux	49.427214017510224	1.096418417222262	3.0	FR25053	1.0694671280314048
amiens	21	2022-06-02T17:57:45	2022-06-02T20:01	7	00021 - CARNOT - LABEDA	63 BD LAZARE CARNOT	True	False	25	12.0	12.0	OPEN	1650455555000.0	toulouse	21	JCDeceaux	43.6041114379856	1.45024513036944	153.0	FR12008	0.9546058016625448
amiens	21	2022-06-02T17:57:45	2022-06-02T20:01	7	021 Port Marianne				16					montpellier	21	En regie	43.60032	3.89851	14.0	FR08030	1.0315707381236912
amiens	17	2022-06-02T18:00:17	2022-06-02T20:01	10	17- CIRQUE	Mail Albert 1er	True	False	20	12.0	8.0	OPEN	1650455656000.0	amiens	17	JCDeceaux	49.8887	2.2973	38.0	FR18053	1.6274192524797977
amiens	17	2022-06-02T18:00:17	2022-06-02T20:01	10	17 - PREFECTURE	Avenue de la Gare d'Eau face commissariat	False	False	14	7.0	7.0	OPEN	1650455387000.0	besancon	17	JCDeceaux	47.232903	6.020116	244.0	FR82001	0.5151374287549679
amiens	17	2022-06-02T18:00:17	2022-06-02T20:01	10	17 - PLACE DE LA REUNION	Rue de la Lanterne contre Temple St ETIENNE	True	False	28	22.0	6.0	OPEN	1650455609000.0	mulhouse	17	JCDeceaux	47.747038	7.338923	241.0	FR16057	1.378781712633394
amiens	17	2022-06-02T18:00:17	2022-06-02T20:01	10	00017 - CONSERVATOIRE - MANUFACTURE	27 rue Baron Louis - Angle quai Claude le Lorrain	False	False	15	10.0	5.0	OPEN	1650455682000.0	nancy	17	JCDeceaux	48.6957176856775	6.17133838702303	213.0	FR30032	0.1199882855902089
amiens	17	2022-06-02T18:00:17	2022-06-02T20:01	10	017-SAINTE ÉLISABETH	4, place Sainte Elisabeth	False	False	14	10.0	4.0	OPEN	1650455580000.0	nantes	17	JCDeceaux	47.2192139526135	-1.56157014764171	31.0	FR23251	1.7151753098298872
amiens	17	2022-06-02T18:00:17	2022-06-02T20:01	10	17- SAINT CLEMENT	RUE LECUYER ANGLE RUE LETHUILLIER PINEL	True	False	15	9.0	6.0	OPEN	1650455415000.0	rouen	17	JCDeceaux	49.42576540125409	1.076303569768087	10.0	FR25054	1.1601805863321408
amiens	17	2022-06-02T18:00:17	2022-06-02T20:01	10	00017 - STRASBOURG - SARDANE	7 BD DE STRASBOURG	True	False	23	18.0	5.0	OPEN	1650455685000.0	toulouse	17	JCDeceaux	43.6061069288979	1.44806182530316	151.0	FR12009	0.8741285210265547
amiens	17	2022-06-02T18:00:17	2022-06-02T20:01	10	017 Médiathèque Emile Zola				16					montpellier	17	En regie	43.608218	3.89314	23.0	FR08030	0.6034028595216512
amiens	27	2022-06-02T17:58:26	2022-06-02T20:01	12	27- CITÉ SCOLAIRE	bd saint quentin devant clinique vétérinaire	True	False	40	31.0	9.0	OPEN	1650455649000.0	amiens	27	JCDeceaux	49.879239	2.296116	67.0	FR18079	1.4188215465563987
amiens	27	2022-06-02T17:58:26	2022-06-02T20:01	12	27 - MAIRIE	Rue Megevand	False	False	15	8.0	7.0	OPEN	1650455449000.0	besancon	27	JCDeceaux	47.23678	6.022275	246.0	FR82001	0.1726354021868014
amiens	27	2022-06-02T17:58:26	2022-06-02T20:01	12	27 - CITE ADMINISTRATIVE	Avenue de Colmar devant Maison des Associations	False	False	10	7.0	3.0	OPEN	1650455640000.0	mulhouse	27	JCDeceaux	47.75645059182136	7.335962697690334	239.0	FR16057	1.021022210697484
amiens	27	2022-06-02T17:58:26	2022-06-02T20:01	12	00027 - NANCY THERMAL (CB)	Rue du Sergent Blandan	True	False	18	8.0	10.0	OPEN	1650455337000.0	nancy	27	JCDeceaux	48.6794397	6.1674761	226.0	FR30016	0.713052398525563
amiens	27	2022-06-02T17:58:26	2022-06-02T20:01	12	027-GUIST'HAU NORD	42, boulevard Gabriel Guist'Hau	False	False	15	6.0	9.0	OPEN	1650455529000.0	nantes	27	JCDeceaux	47.2179298163251	-1.56917188330244	35.0	FR23251	1.6086872211747347
amiens	27	2022-06-02T17:58:26	2022-06-02T20:01	12	27 - P+R MONT RIBOUDET		True	False	30	13.0	17.0	OPEN	1650455258000.0	rouen	27	JCDeceaux	49.448589	1.064651	6.0	FR25037	1.5774109261506029
amiens	27	2022-06-02T17:58:26	2022-06-02T20:01	12	00027 - QUAI DE TOUNIS	20 M APRES 122 QUAI DE TOUNIS	True	False	23	13.0	10.0	OPEN	1650455698000.0	toulouse	27	JCDeceaux	43.5993837281482	1.4404611064057	145.0	FR12008	0.1847744831539561
amiens	27	2022-06-02T17:58:26	2022-06-02T20:01	12	027 Odysseum				8					montpellier	27	En regie	43.603727	3.918979	23.0	FR08030	2.18762508585045
amiens	5	2022-06-02T17:59:30	2022-06-02T20:01	12	05- ST LEU	66 Rue St Leu	True	False	20	10.0	10.0	OPEN	1650455234000.0	amiens	5	JCDeceaux	49.8990979	2.3005394	26.0	FR18053	0.508985341003856
amiens	5	2022-06-02T17:59:30	2022-06-02T20:01	12	05 - ISEMBART	Quai de Strasbourg (Pont Denfert Rochereau)	False	False	10	5.0	5.0	OPEN	1650455517000.0	besancon	5	JCDeceaux	47.242756	6.02529	247.0	FR82001	0.7761770303190388
amiens	5	2022-06-02T17:59:30	2022-06-02T20:01	12	05 - GENERAL LECLERC / BARRAGE	144 RUE DU GENERAL LECLERC	True	False	18	9.0	8.0	OPEN	1650455561000.0	creteil	5	JCDeceaux	48.7868389124326	2.46856657248876	49.0	FR04034	1.5166326522598548
amiens	5	2022-06-02T17:59:30	2022-06-02T20:01	12	05 - METZ	Angle rue de Metz / AV du President Kennedy devant Chambre des Métiers	False	False	15	5.0	10.0	OPEN	1650455219000.0	mulhouse	5	JCDeceaux	47.749314	7.341124	242.0	FR16057	1.058996463663402
amiens	5	2022-06-02T17:59:30	2022-06-02T20:01	12	00005 - PLACE COLONEL DRIANT (CB)	Rue Drouin - Face au n°2	True	False	16	5.0	11.0	OPEN	1650455576000.0	nancy	5	JCDeceaux	48.6921301	6.1872695	199.0	FR30031	0.1078663064337208
amiens	5	2022-06-02T17:59:30	2022-06-02T20:01	12	005-BROSSARD	12, Allée Duquesne	False	False	18	9.0	9.0	OPEN	1650455164000.0	nantes	5	JCDeceaux	47.2188372304694	-1.55674926307655	12.0	FR23140	1.6641067022349303
amiens	5	2022-06-02T17:59:30	2022-06-02T20:01	12	05- HOTEL DE VILLE	RUE DE L HOPITAL	True	False	20	12.0	8.0	OPEN	1650455491000.0	rouen	5	JCDeceaux	49.44250558644192	1.098266338219107	19.0	FR25036	0.33871638147844
